fighter_1,fighter_2,result,event,event_date,event_year,f1_age,f1_avg_body_landed,f1_avg_clinch_landed,f1_avg_distance_landed,f1_avg_ground_landed,f1_avg_head_landed,f1_avg_leg_landed,f1_avg_reversals,f1_avg_sig_str_landed,f1_avg_sig_str_received,f1_avg_sub_attempts,f1_avg_td_landed,f1_avg_td_received,f1_ctrl_time_differential,f1_days_inactive,f1_dec_rate,f1_elo,f1_exp_ratio,f1_finish_rate,f1_height_in,f1_kd_differential,f1_ko_rate,f1_lose_streak,f1_momentum,f1_reach_in,f1_recent_win_rate,f1_sig_str_accuracy,f1_sig_str_defense,f1_southpaw,f1_striking_volume,f1_sub_rate,f1_td_accuracy,f1_td_defense,f1_total_fights,f1_win_rate,f1_win_streak,f2_age,f2_avg_body_landed,f2_avg_clinch_landed,f2_avg_distance_landed,f2_avg_ground_landed,f2_avg_head_landed,f2_avg_leg_landed,f2_avg_reversals,f2_avg_sig_str_landed,f2_avg_sig_str_received,f2_avg_sub_attempts,f2_avg_td_landed,f2_avg_td_received,f2_ctrl_time_differential,f2_days_inactive,f2_dec_rate,f2_elo,f2_exp_ratio,f2_finish_rate,f2_height_in,f2_kd_differential,f2_ko_rate,f2_lose_streak,f2_momentum,f2_reach_in,f2_recent_win_rate,f2_sig_str_accuracy,f2_sig_str_defense,f2_southpaw,f2_striking_volume,f2_sub_rate,f2_td_accuracy,f2_td_defense,f2_total_fights,f2_win_rate,f2_win_streak,delta_age,delta_avg_body_landed,delta_avg_clinch_landed,delta_avg_distance_landed,delta_avg_ground_landed,delta_avg_head_landed,delta_avg_leg_landed,delta_avg_reversals,delta_avg_sig_str_landed,delta_avg_sig_str_received,delta_avg_sub_attempts,delta_avg_td_landed,delta_avg_td_received,delta_ctrl_time_differential,delta_days_inactive,delta_dec_rate,delta_elo,delta_exp_ratio,delta_finish_rate,delta_height_in,delta_kd_differential,delta_ko_rate,delta_lose_streak,delta_momentum,delta_reach_in,delta_recent_win_rate,delta_sig_str_accuracy,delta_sig_str_defense,delta_southpaw,delta_striking_volume,delta_sub_rate,delta_td_accuracy,delta_td_defense,delta_total_fights,delta_win_rate,delta_win_streak
Connor Matthews,Dennis Buzukja,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,31.83025325119781,19.0,4.5,72.5,0.0,47.0,11.0,0.0,77.0,83.5,1.0,3.5,3.0,-39.5,172.0,1.0,1500.736306793522,0.3333333333333333,0.0,68.0,0.0,0.0,0,0.0,71.0,0.5,0.4438040345821326,0.5558510638297872,0.5,160.5,0.0,0.5833333333333334,0.5,2,0.5,1,26.494182067077343,11.5,7.75,26.75,3.25,18.75,7.5,0.25,37.75,56.5,0.25,0.75,1.25,-165.5,140.0,1.0,1470.0825065797128,0.6666666666666666,0.0,69.0,0.0,0.0,2,0.0,70.0,0.25,0.438953488372093,0.4099216710182768,0.5,94.25,0.0,0.3,0.736842105263158,4,0.25,0,5.336071184120467,7.5,-3.25,45.75,-3.25,28.25,3.5,-0.25,39.25,27.0,0.75,2.75,1.75,126.0,32,0.0,30.65380021380929,-0.3333333333333333,0.0,-1,0.0,0.0,-2,0.0,1.0,0.25,0.0048505462100395524,0.1459293928115104,0.0,66.25,0.0,0.2833333333333334,-0.23684210526315796,-2,0.25,1
Bill Algeo,Kyle Nelson,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,34.8062970568104,18.333333333333332,8.666666666666666,64.88888888888889,6.888888888888889,48.0,14.11111111111111,0.3333333333333333,80.44444444444444,58.0,0.1111111111111111,0.7777777777777778,2.7777777777777777,-41.66666666666667,175.0,0.6,1530.1275732322956,0.5294117647058824,0.4,72.0,0.2222222222222222,0.2,0,0.24444444444444446,73.0,0.8,0.5219899062725306,0.47432024169184295,0.5,138.44444444444446,0.2,0.4666666666666667,0.5614035087719298,9,0.5555555555555556,2,32.94455852156057,11.0,5.375,33.75,0.375,21.25,7.25,0.0,39.5,52.125,0.5,0.875,0.5,-38.875,196.0,0.6666666666666666,1510.2315469582077,0.47058823529411764,0.3333333333333333,71.0,-0.125,0.3333333333333333,0,0.025000000000000022,71.0,0.4,0.44950213371266,0.5255972696245734,0.5,91.625,0.0,0.20588235294117646,0.7333333333333334,8,0.375,2,1.8617385352498275,7.333333333333332,3.291666666666666,31.138888888888886,6.513888888888889,26.75,6.861111111111111,0.3333333333333333,40.94444444444444,5.875,-0.3888888888888889,-0.09722222222222221,2.2777777777777777,-2.7916666666666714,-21,-0.06666666666666665,19.896026274087944,0.05882352941176472,0.06666666666666671,1,0.3472222222222222,-0.1333333333333333,0,0.21944444444444444,2.0,0.4,0.0724877725598706,-0.05127702793273048,0.0,46.81944444444446,0.2,0.2607843137254902,-0.1719298245614036,1,0.18055555555555558,0
Anton Turkalj,Ibo Aslan,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,27.802874743326488,2.75,2.25,11.25,2.25,8.75,4.25,0.25,15.75,22.75,0.0,4.0,2.5,87.5,203.0,1.0,1485.6663887269553,0.8,0.0,76.0,-0.25,0.0,3,0.0,78.0,0.25,0.5338983050847458,0.49723756906077343,0.0,38.5,0.0,0.5161290322580645,0.16666666666666663,4,0.25,0,27.93429158110883,1.0,0.0,16.0,5.0,17.0,3.0,0.0,21.0,8.0,0.0,0.0,0.0,1.0,228.0,0.0,1529.9257288298527,0.2,1.0,75.0,1.0,1.0,0,0.0,77.0,1.0,0.7241379310344828,0.6363636363636364,0.0,29.0,0.0,0.0,0.0,1,1.0,1,-0.1314168377823428,1.75,2.25,-4.75,-2.75,-8.25,1.25,0.25,-5.25,14.75,0.0,4.0,2.5,86.5,-25,1.0,-44.25934010289734,0.6000000000000001,-1.0,1,-1.25,-1.0,3,0.0,1.0,-0.75,-0.19023962594973698,-0.13912606730286292,0.0,9.5,0.0,0.5161290322580645,0.16666666666666663,3,-0.75,-1
Caolan Loughran,Angel Pacheco,1,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,27.865845311430526,13.0,3.0,44.0,1.0,28.0,7.0,0.0,48.0,84.0,0.0,2.0,0.0,368.0,210.0,0.0,1485.3977807557867,0.5,0.0,66.0,0.0,0.0,1,0.0,68.0,0.0,0.36363636363636365,0.48466257668711654,0.0,132.0,0.0,0.18181818181818182,0.0,1,0.0,0,32.21081451060917,59.0,34.0,163.0,0.0,135.0,3.0,0.0,197.0,204.0,0.0,0.0,2.0,-46.0,186.0,0.0,1484.0,0.5,0.0,68.0,-1.0,0.0,1,0.0,70.0,0.0,0.40122199592668023,0.35646687697160884,0.0,401.0,0.0,0.0,0.33333333333333337,1,0.0,0,-4.344969199178642,-46.0,-31.0,-119.0,1.0,-107.0,4.0,0.0,-149.0,-120.0,0.0,2.0,-2.0,414.0,24,0.0,1.3977807557866981,0.0,0.0,-2,1.0,0.0,0,0.0,-2.0,0.0,-0.037585632290316584,0.1281956997155077,0.0,-269.0,0.0,0.18181818181818182,-0.33333333333333337,0,0.0,0
Chris Weidman,Bruno Silva,1,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,39.78370978781656,4.5,2.9444444444444446,19.333333333333332,7.444444444444445,22.5,2.7222222222222223,0.0,29.72222222222222,32.611111111111114,0.5555555555555556,2.388888888888889,0.4444444444444444,163.83333333333334,224.0,0.36363636363636365,1586.2697118907786,0.75,0.6363636363636364,74.0,-0.05555555555555555,0.36363636363636365,2,-0.41111111111111115,78.0,0.2,0.4314516129032258,0.5091973244147157,0.0,62.333333333333336,0.2727272727272727,0.43434343434343436,0.6521739130434783,18,0.6111111111111112,0,34.039698836413415,6.666666666666667,3.0,22.5,4.166666666666667,16.833333333333332,6.166666666666667,0.0,29.666666666666668,30.0,0.16666666666666666,1.6666666666666667,0.8333333333333334,89.83333333333333,385.0,0.0,1518.724916058822,0.25,1.0,64.0,0.6666666666666667,0.6666666666666666,0,0.09999999999999998,65.0,0.6,0.46965699208443273,0.5909090909090908,0.0,59.66666666666667,0.3333333333333333,0.30303030303030304,0.6428571428571428,6,0.5,3,5.744010951403148,-2.166666666666667,-0.05555555555555536,-3.166666666666668,3.2777777777777777,5.666666666666668,-3.4444444444444446,0.0,0.05555555555555358,2.6111111111111143,0.38888888888888895,0.7222222222222221,-0.38888888888888895,74.00000000000001,-161,0.36363636363636365,67.54479583195666,0.5,-0.36363636363636365,10,-0.7222222222222223,-0.303030303030303,2,-0.5111111111111111,13.0,-0.39999999999999997,-0.03820537918120692,-0.08171176649437517,0.0,2.6666666666666643,-0.06060606060606061,0.13131313131313133,0.009316770186335477,12,0.11111111111111116,-3
Herbert Burns,Julio Arce,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,36.15605749486653,3.0,2.2,3.0,2.2,3.8,0.6,0.0,7.4,21.8,1.0,1.2,0.4,-82.80000000000001,623.0,0.0,1511.0805588005821,0.3333333333333333,1.0,69.0,0.2,0.3333333333333333,2,0.0,73.0,0.6,0.5138888888888888,0.30573248407643316,0.0,29.200000000000003,0.6666666666666666,0.75,0.6,5,0.6,0,34.42299794661191,11.4,3.5,48.7,1.5,39.6,2.7,0.0,53.7,38.0,0.3,0.4,0.1,-42.800000000000004,504.0,0.3333333333333333,1526.9737646388637,0.6666666666666666,0.6666666666666666,67.0,-0.30000000000000004,0.5,1,-0.19999999999999996,70.0,0.4,0.3613728129205922,0.6822742474916388,1.0,91.7,0.16666666666666666,0.3076923076923077,0.9523809523809523,10,0.6,0,1.733059548254623,-8.4,-1.2999999999999998,-45.7,0.7000000000000002,-35.800000000000004,-2.1,0.0,-46.300000000000004,-16.2,0.7,0.7999999999999999,0.30000000000000004,-40.00000000000001,119,-0.3333333333333333,-15.893205838281574,-0.3333333333333333,0.33333333333333337,2,0.5,-0.16666666666666669,1,0.19999999999999996,3.0,0.19999999999999996,0.15251607596829664,-0.3765417634152056,-1.0,-62.5,0.5,0.4423076923076923,-0.35238095238095235,-5,0.0,0
Nate Landwehr,Jamall Emmers,1,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,35.813826146475016,8.571428571428571,13.142857142857142,45.42857142857143,3.0,44.0,9.0,0.2857142857142857,61.57142857142857,56.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,45.42857142857143,294.0,0.5,1521.555527589803,0.5,0.5,69.0,-0.5714285714285714,0.0,1,0.02857142857142858,72.0,0.6,0.46847826086956523,0.5555555555555556,0.0,117.57142857142857,0.5,0.4166666666666667,0.8636363636363636,7,0.5714285714285714,0,34.68309377138946,14.857142857142858,6.285714285714286,40.285714285714285,3.5714285714285716,27.714285714285715,7.571428571428571,0.2857142857142857,50.142857142857146,37.285714285714285,0.14285714285714285,1.2857142857142858,0.14285714285714285,134.85714285714286,140.0,0.6666666666666666,1491.3014652153738,0.5,0.3333333333333333,70.0,0.14285714285714285,0.3333333333333333,0,0.17142857142857143,74.0,0.6,0.4808219178082192,0.5797101449275363,0.0,87.42857142857143,0.0,0.4090909090909091,0.9090909090909091,7,0.42857142857142855,1,1.1307323750855574,-6.2857142857142865,6.857142857142857,5.142857142857146,-0.5714285714285716,16.285714285714285,1.4285714285714288,0.0,11.428571428571423,18.714285714285715,0.5714285714285714,-0.5714285714285715,0.2857142857142857,-89.42857142857143,154,-0.16666666666666663,30.254062374429168,0.0,0.16666666666666669,-1,-0.7142857142857142,-0.3333333333333333,1,-0.14285714285714285,-2.0,0.0,-0.012343656938653969,-0.024154589371980673,0.0,30.14285714285714,0.5,0.007575757575757569,-0.045454545454545414,0,0.14285714285714285,-1
Vicente Luque,Joaquin Buckley,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,32.33949349760438,6.95,3.1,45.9,3.3,32.15,13.2,0.05,52.3,52.15,0.45,0.7,1.1,-13.200000000000003,231.0,0.13333333333333333,1662.1634249432786,0.6451612903225806,0.8666666666666667,71.0,0.3,0.5333333333333333,0,-0.15000000000000002,75.0,0.6,0.5261569416498993,0.5219981668194318,0.0,104.44999999999999,0.3333333333333333,0.6086956521739131,0.6271186440677966,20,0.75,1,29.924709103353866,13.272727272727273,2.5454545454545454,33.54545454545455,2.4545454545454546,20.363636363636363,4.909090909090909,0.0,38.54545454545455,33.0,0.0,1.0,0.7272727272727273,-1.818181818181813,175.0,0.2857142857142857,1552.4398336497695,0.3548387096774194,0.7142857142857143,70.0,0.2727272727272727,0.7142857142857143,0,-0.036363636363636376,76.0,0.6,0.3317683881064163,0.578397212543554,1.0,71.54545454545455,0.0,0.36666666666666664,0.6521739130434783,11,0.6363636363636364,2,2.414784394250514,-6.322727272727273,0.5545454545454547,12.354545454545452,0.8454545454545452,11.786363636363635,8.29090909090909,0.05,13.75454545454545,19.15,0.45,-0.30000000000000004,0.3727272727272728,-11.38181818181819,56,-0.15238095238095237,109.72359129350912,0.29032258064516125,0.1523809523809524,1,0.027272727272727282,-0.18095238095238098,0,-0.11363636363636365,-1.0,0.0,0.19438855354348306,-0.05639904572412224,-1.0,32.90454545454544,0.3333333333333333,0.24202898550724644,-0.025055268975681666,9,0.11363636363636365,-1
Loopy Godinez,Virna Jandiroba,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,30.562628336755647,9.4,5.1,48.3,3.9,44.4,3.5,0.0,57.3,49.9,1.0,3.0,0.4,187.4,140.0,0.7142857142857143,1575.1075596968876,0.5555555555555556,0.2857142857142857,62.0,0.1,0.0,0,0.10000000000000009,61.0,0.8,0.4914236706689537,0.6231117824773413,0.0,107.19999999999999,0.2857142857142857,0.46875,0.8620689655172413,10,0.7,4,35.832991101984945,4.0,3.875,20.25,3.125,22.875,0.375,0.375,27.25,35.25,0.75,1.875,0.75,155.625,329.0,0.4,1539.2860001847714,0.4444444444444444,0.6000000000000001,63.0,0.125,0.2,0,-0.025000000000000022,64.0,0.6,0.40823970037453183,0.5661538461538462,0.0,62.5,0.4,0.39473684210526316,0.7391304347826086,8,0.625,2,-5.270362765229297,5.4,1.2249999999999996,28.049999999999997,0.7749999999999999,21.525,3.125,-0.375,30.049999999999997,14.649999999999999,0.25,1.125,-0.35,31.775000000000006,-189,0.3142857142857143,35.82155951211621,0.11111111111111116,-0.3142857142857144,-1,-0.024999999999999994,-0.2,0,0.1250000000000001,-3.0,0.20000000000000007,0.08318397029442187,0.056957936323495106,0.0,44.69999999999999,-0.11428571428571432,0.07401315789473684,0.12293853073463268,2,0.07499999999999996,2
Andre Petroski,Jacob Malkoun,0,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,2024,32.799452429842574,6.833333333333333,1.0,23.0,12.333333333333334,27.833333333333332,1.6666666666666667,0.16666666666666666,36.333333333333336,30.5,1.6666666666666667,3.0,0.3333333333333333,238.5,168.0,0.4,1558.9585473310174,0.5,0.6000000000000001,72.0,0.0,0.2,1,-0.033333333333333326,73.0,0.8,0.517814726840855,0.5196850393700787,0.5,66.83333333333334,0.4,0.5454545454545454,0.7142857142857143,6,0.8333333333333334,0,28.594113620807665,3.0,2.0,23.666666666666668,16.166666666666668,38.166666666666664,0.6666666666666666,0.0,41.833333333333336,26.833333333333332,0.3333333333333333,5.166666666666667,0.5,349.8333333333333,189.0,1.0,1516.3195925551865,0.5,0.0,69.0,-0.16666666666666666,0.0,1,0.09999999999999998,73.0,0.6,0.5665914221218962,0.5091463414634146,0.0,68.66666666666667,0.0,0.44285714285714284,0.0,6,0.5,0,4.2053388090349095,3.833333333333333,-1.0,-0.6666666666666679,-3.833333333333334,-10.333333333333332,1.0,0.16666666666666666,-5.5,3.666666666666668,1.3333333333333335,-2.166666666666667,-0.16666666666666669,-111.33333333333331,-21,-0.6,42.638954775830825,0.0,0.6000000000000001,3,0.16666666666666666,0.2,0,-0.1333333333333333,0.0,0.20000000000000007,-0.048776695281041116,0.010538697906664063,0.5,-1.8333333333333286,0.4,0.10259740259740258,0.7142857142857143,0,0.33333333333333337,0
Germaine de Randamie,Norma Dumont,0,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,39.950718685831625,9.75,10.666666666666666,19.833333333333332,1.9166666666666667,17.75,4.916666666666667,0.08333333333333333,32.416666666666664,25.416666666666668,0.3333333333333333,0.0,1.8333333333333333,-232.99999999999997,1281.0,0.4444444444444444,1589.6353866530676,0.6,0.5555555555555556,69.0,0.25,0.4444444444444444,0,0.050000000000000044,71.0,0.8,0.4675480769230769,0.6549773755656109,0.0,57.83333333333333,0.1111111111111111,0.0,0.6986301369863014,12,0.75,1,33.51403148528405,9.75,8.75,37.25,4.5,34.25,6.5,0.125,50.5,29.5,0.0,1.375,0.875,47.125,266.0,1.0,1582.0514827432894,0.4,0.0,67.0,0.0,0.0,0,0.050000000000000044,67.0,0.8,0.49938195302843014,0.6699300699300699,0.0,80.0,0.0,0.6470588235294118,0.72,8,0.75,3,6.436687200547574,0.0,1.916666666666666,-17.416666666666668,-2.583333333333333,-16.5,-1.583333333333333,-0.04166666666666667,-18.083333333333336,-4.083333333333332,0.3333333333333333,-1.375,0.9583333333333333,-280.125,1015,-0.5555555555555556,7.583903909778201,0.19999999999999996,0.5555555555555556,2,0.25,0.4444444444444444,0,0.0,4.0,0.0,-0.03183387610535321,-0.014952694364459007,0.0,-22.16666666666667,0.1111111111111111,-0.6470588235294118,-0.021369863013698587,4,0.0,-2
Nora Cornolle,Melissa Mullins,1,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,34.332648870636554,17.0,23.0,17.0,0.0,12.0,11.0,3.0,40.0,18.0,0.0,0.0,5.0,-391.0,217.0,1.0,1517.9346845602947,0.5,0.0,67.0,0.0,0.0,0,0.0,67.0,1.0,0.5194805194805194,0.5714285714285714,0.0,58.0,0.0,0.0,0.375,1,1.0,1,32.70636550308008,5.0,1.0,42.0,9.0,47.0,0.0,0.0,52.0,48.0,0.0,0.0,1.0,445.0,175.0,1.0,1516.7448762538004,0.5,0.0,67.0,-1.0,0.0,0,0.0,68.0,1.0,0.5473684210526316,0.5555555555555556,0.0,100.0,0.0,0.0,0.75,1,1.0,1,1.626283367556475,12.0,22.0,-25.0,-9.0,-35.0,11.0,3.0,-12.0,-30.0,0.0,0.0,4.0,-836.0,42,0.0,1.189808306494342,0.0,0.0,0,1.0,0.0,0,0.0,-1.0,0.0,-0.027887901572112184,0.015873015873015817,0.0,-42.0,0.0,0.0,-0.375,0,0.0,0
Alexander Hernandez,Damon Jackson,0,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,31.512662559890487,15.916666666666666,4.833333333333333,36.25,2.4166666666666665,22.083333333333332,5.5,0.16666666666666666,43.5,46.083333333333336,0.08333333333333333,0.75,0.6666666666666666,29.249999999999993,182.0,0.5,1516.523256416828,0.5217391304347826,0.5,69.0,0.08333333333333334,0.5,1,-0.09999999999999998,72.0,0.4,0.4166001596169194,0.56353591160221,0.0,89.58333333333334,0.0,0.3103448275862069,0.6,12,0.5,0,35.66050650239562,7.363636363636363,5.0,19.09090909090909,4.636363636363637,19.454545454545453,1.9090909090909092,0.45454545454545453,28.727272727272727,32.81818181818182,1.0,1.5454545454545454,1.1818181818181819,148.0,245.0,0.4,1519.9195511104408,0.4782608695652174,0.6000000000000001,71.0,-0.18181818181818182,0.2,2,0.14545454545454545,71.0,0.6,0.4040920716112532,0.5020689655172415,0.5,61.54545454545455,0.4,0.3469387755102041,0.40909090909090906,11,0.45454545454545453,0,-4.147843942505133,8.553030303030303,-0.16666666666666696,17.15909090909091,-2.21969696969697,2.628787878787879,3.590909090909091,-0.28787878787878785,14.772727272727273,13.265151515151516,-0.9166666666666666,-0.7954545454545454,-0.5151515151515152,-118.75,-63,0.09999999999999998,-3.3962946936128446,0.04347826086956519,-0.10000000000000009,-2,0.26515151515151514,0.3,-1,-0.24545454545454543,1.0,-0.19999999999999996,0.012508088005666163,0.0614669460849685,-0.5,28.037878787878796,-0.4,-0.03659394792399717,0.19090909090909092,1,0.04545454545454547,0
Dan Argueta,Jean Matsumoto,0,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,30.647501711156742,5.25,5.25,16.5,6.0,19.0,3.5,0.75,27.75,22.5,1.5,2.0,1.0,39.75,196.0,1.0,1501.637018515517,0.8,0.0,67.0,0.0,0.0,2,0.0,68.0,0.25,0.47639484978540775,0.5287958115183247,1.0,50.25,0.0,0.5,0.6,4,0.25,0,24.57494866529774,11.0,7.0,93.0,0.0,62.0,27.0,0.0,100.0,99.0,0.0,0.0,2.0,-161.0,207.0,1.0,1516.0,0.2,0.0,66.0,0.0,0.0,0,0.0,68.0,1.0,0.36363636363636365,0.4948979591836735,0.0,199.0,0.0,0.0,0.6666666666666667,1,1.0,1,6.072553045859003,-5.75,-1.75,-76.5,6.0,-43.0,-23.5,0.75,-72.25,-76.5,1.5,2.0,-1.0,200.75,-11,0.0,-14.362981484483043,0.6000000000000001,0.0,1,0.0,0.0,2,0.0,0.0,-0.75,0.1127584861490441,0.033897852334651146,1.0,-148.75,0.0,0.5,-0.06666666666666676,3,-0.75,-1
Pedro Falcao,Victor Hugo,0,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,31.685147159479808,13.0,4.0,19.0,19.0,26.0,3.0,0.0,42.0,8.0,0.0,3.0,1.0,219.0,900.0,0.0,1516.0,0.5,1.0,66.0,0.0,1.0,0,0.0,66.0,1.0,0.6086956521739131,0.6521739130434783,0.0,50.0,0.0,0.6,0.8333333333333334,1,1.0,1,31.370294318959616,1.0,0.0,7.0,2.0,3.0,5.0,0.0,9.0,8.0,2.0,1.0,1.0,53.0,186.0,0.0,1531.263693206478,0.5,1.0,67.0,0.0,0.0,0,0.0,71.0,1.0,0.34615384615384615,0.6521739130434783,0.0,17.0,1.0,0.5,0.6666666666666667,1,1.0,1,0.31485284052019225,12.0,4.0,12.0,17.0,23.0,-2.0,0.0,33.0,0.0,-2.0,2.0,0.0,166.0,714,0.0,-15.26369320647791,0.0,0.0,-1,0.0,1.0,0,0.0,-5.0,0.0,0.26254180602006694,0.0,0.0,33.0,-1.0,0.09999999999999998,0.16666666666666663,0,0.0,0
Dylan Budka,Cesar Almeida,0,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,24.227241615331966,8.0,13.0,5.0,4.0,13.0,1.0,0.0,22.0,11.0,1.0,2.0,0.0,64.0,214.0,1.0,1516.0,0.5,0.0,72.0,0.0,0.0,0,0.0,75.0,1.0,0.6666666666666666,0.5217391304347826,0.5,33.0,0.0,0.2857142857142857,1.0,1,1.0,1,36.02464065708419,18.0,9.0,18.0,44.0,42.0,11.0,1.0,71.0,28.0,0.0,0.0,3.0,-1.0,242.0,1.0,1516.0,0.5,0.0,73.0,0.0,0.0,0,0.0,74.0,1.0,0.6120689655172413,0.4814814814814815,0.0,99.0,0.0,0.0,0.7,1,1.0,1,-11.797399041752225,-10.0,4.0,-13.0,-40.0,-29.0,-10.0,-1.0,-49.0,-17.0,1.0,2.0,-3.0,65.0,-28,0.0,0.0,0.0,0.0,-1,0.0,0.0,0,0.0,1.0,0.0,0.054597701149425304,0.040257648953301084,0.5,-66.0,0.0,0.2857142857142857,0.30000000000000004,0,0.0,0
Chepe Mariscal,Morgan Charriere,1,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,31.44147843942505,11.0,17.0,32.0,5.5,32.5,11.0,0.5,54.5,46.0,0.5,2.5,0.0,202.5,210.0,0.5,1534.63460907784,0.6666666666666666,0.5,67.0,0.0,0.5,0,0.0,69.0,1.0,0.5343137254901961,0.5233160621761659,0.0,100.5,0.0,0.38461538461538464,1.0,2,1.0,2,28.44626967830253,7.0,1.0,25.0,0.0,16.0,3.0,0.0,26.0,9.0,0.0,0.0,0.0,3.0,217.0,0.0,1516.0,0.3333333333333333,1.0,68.0,1.0,1.0,0,0.0,69.0,1.0,0.5306122448979592,0.7804878048780488,0.0,35.0,0.0,0.0,0.0,1,1.0,1,2.9952087611225195,4.0,16.0,7.0,5.5,16.5,8.0,0.5,28.5,37.0,0.5,2.5,0.0,199.5,-7,0.5,18.63460907783997,0.3333333333333333,-0.5,-1,-1.0,-0.5,0,0.0,0.0,0.0,0.00370148059223685,-0.2571717427018829,0.0,65.5,0.0,0.38461538461538464,1.0,1,0.0,1
Christos Giagos,Ignacio Bahamondes,0,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,34.20123203285421,6.0,3.076923076923077,18.846153846153847,3.923076923076923,17.307692307692307,2.5384615384615383,0.15384615384615385,25.846153846153847,25.615384615384617,0.23076923076923078,1.6923076923076923,0.8461538461538461,61.69230769230768,203.0,0.5,1500.8385868244586,0.6842105263157895,0.5,70.0,0.0,0.16666666666666666,1,-0.06153846153846154,71.0,0.4,0.42052565707133915,0.5173913043478261,0.0,51.46153846153847,0.3333333333333333,0.3728813559322034,0.5217391304347826,13,0.46153846153846156,0,26.60917180013689,20.833333333333332,4.333333333333333,86.16666666666667,1.3333333333333333,50.333333333333336,20.666666666666668,0.0,91.83333333333333,57.5,0.3333333333333333,0.0,0.6666666666666666,-48.333333333333336,245.0,0.25,1544.7027242271397,0.3157894736842105,0.75,75.0,0.3333333333333333,0.5,1,-0.06666666666666665,75.0,0.6,0.4610878661087866,0.573019801980198,0.0,149.33333333333331,0.25,0.0,0.8518518518518519,6,0.6666666666666666,0,7.592060232717316,-14.833333333333332,-1.256410256410256,-67.32051282051282,2.5897435897435894,-33.02564102564103,-18.12820512820513,0.15384615384615385,-65.98717948717947,-31.884615384615383,-0.10256410256410253,1.6923076923076923,0.17948717948717952,110.02564102564102,-42,0.25,-43.86413740268108,0.368421052631579,-0.25,-5,-0.3333333333333333,-0.33333333333333337,0,0.00512820512820511,-4.0,-0.19999999999999996,-0.04056220903744745,-0.055628497632371876,0.0,-97.87179487179485,0.08333333333333331,0.3728813559322034,-0.33011272141706927,7,-0.20512820512820507,0
Brendan Allen,Chris Curtis,1,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,2024,28.27378507871321,8.0,2.5,24.142857142857142,6.928571428571429,20.785714285714285,4.785714285714286,0.6428571428571429,33.57142857142857,31.214285714285715,1.0,0.7857142857142857,0.8571428571428571,53.64285714285714,140.0,0.25,1645.4199967936074,0.6086956521739131,0.75,74.0,0.14285714285714285,0.08333333333333333,0,0.1428571428571429,75.0,1.0,0.544611819235226,0.46836982968369834,0.0,64.78571428571428,0.6666666666666666,0.4782608695652174,0.5862068965517242,14,0.8571428571428571,6,36.72826830937714,17.22222222222222,5.666666666666667,58.0,1.8888888888888888,44.22222222222222,4.111111111111111,0.0,65.55555555555556,72.33333333333333,0.0,0.0,0.3333333333333333,-30.888888888888886,77.0,0.3333333333333333,1564.084393300063,0.391304347826087,0.6666666666666666,70.0,0.4444444444444444,0.6666666666666666,0,-0.2666666666666666,75.0,0.4,0.5121527777777778,0.5326633165829145,0.0,137.88888888888889,0.0,0.0,0.9230769230769231,9,0.6666666666666666,1,-8.454483230663932,-9.222222222222221,-3.166666666666667,-33.85714285714286,5.0396825396825395,-23.436507936507937,0.6746031746031749,0.6428571428571429,-31.984126984126988,-41.11904761904761,1.0,0.7857142857142857,0.5238095238095237,84.53174603174602,63,-0.08333333333333331,81.33560349354434,0.2173913043478261,0.08333333333333337,4,-0.30158730158730157,-0.5833333333333333,0,0.4095238095238095,0.0,0.6,0.03245904145744816,-0.06429348689921621,0.0,-73.10317460317461,0.6666666666666666,0.4782608695652174,-0.33687002652519893,5,0.19047619047619047,5
