fighter_1,fighter_2,result,event,event_date,event_year,f1_age,f1_avg_body_landed,f1_avg_clinch_landed,f1_avg_ground_landed,f1_avg_leg_landed,f1_avg_opp_elo_of_losses,f1_avg_sig_str_landed,f1_avg_sig_str_received,f1_avg_sub_attempts,f1_avg_td_landed,f1_avg_td_received,f1_chin_damage_score,f1_ctrl_time_differential,f1_days_inactive,f1_dec_rate,f1_elo,f1_exp_ratio,f1_finish_rate,f1_kd_differential,f1_ko_rate,f1_lose_streak,f1_momentum,f1_recent_damage_trend,f1_recent_opp_elo,f1_recent_win_rate,f1_sig_str_accuracy,f1_sig_str_defense,f1_southpaw,f1_sub_rate,f1_td_accuracy,f1_td_defense,f1_total_fights,f1_win_rate,f1_win_streak,f2_age,f2_avg_body_landed,f2_avg_clinch_landed,f2_avg_ground_landed,f2_avg_leg_landed,f2_avg_opp_elo_of_losses,f2_avg_sig_str_landed,f2_avg_sig_str_received,f2_avg_sub_attempts,f2_avg_td_landed,f2_avg_td_received,f2_chin_damage_score,f2_ctrl_time_differential,f2_days_inactive,f2_dec_rate,f2_elo,f2_exp_ratio,f2_finish_rate,f2_kd_differential,f2_ko_rate,f2_lose_streak,f2_momentum,f2_recent_damage_trend,f2_recent_opp_elo,f2_recent_win_rate,f2_sig_str_accuracy,f2_sig_str_defense,f2_southpaw,f2_sub_rate,f2_td_accuracy,f2_td_defense,f2_total_fights,f2_win_rate,f2_win_streak,delta_age,delta_avg_body_landed,delta_avg_clinch_landed,delta_avg_ground_landed,delta_avg_leg_landed,delta_avg_opp_elo_of_losses,delta_avg_sig_str_landed,delta_avg_sig_str_received,delta_avg_sub_attempts,delta_avg_td_landed,delta_avg_td_received,delta_chin_damage_score,delta_ctrl_time_differential,delta_days_inactive,delta_dec_rate,delta_elo,delta_exp_ratio,delta_finish_rate,delta_kd_differential,delta_ko_rate,delta_lose_streak,delta_momentum,delta_recent_damage_trend,delta_recent_opp_elo,delta_recent_win_rate,delta_sig_str_accuracy,delta_sig_str_defense,delta_southpaw,delta_sub_rate,delta_td_accuracy,delta_td_defense,delta_total_fights,delta_win_rate,delta_win_streak
Rory Markham,Nate Diaz,0,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,28.005475701574266,0.5,0.5,0.0,0.0,1519.566682412423,4.0,11.5,0.0,0.0,0.0,2.162162162162162,-2.0,399.0,0.0,1500.1642460254175,0.125,1.0,0.0,1.0,1,0.0,0.0,1509.7833412062114,0.5,0.27586206896551724,0.4772727272727273,0.0,0.0,0.0,0.0,2,0.5,0,24.944558521560573,3.0714285714285716,5.714285714285714,8.142857142857142,3.642857142857143,1550.5966227537456,25.5,17.785714285714285,1.3571428571428572,1.4285714285714286,2.357142857142857,0.14210397895636992,-89.92857142857144,75.0,0.1,1568.4867208698047,0.875,0.8999999999999999,0.0,0.2,1,-0.3142857142857143,0.48058902275769744,1540.6380548472964,0.4,0.4043035107587769,0.5654450261780104,1.0,0.7,0.4,0.42105263157894735,14,0.7142857142857143,0,3.0609171800136927,-2.5714285714285716,-5.214285714285714,-8.142857142857142,-3.642857142857143,-31.029940341322572,-21.5,-6.285714285714285,-1.3571428571428572,-1.4285714285714286,-2.357142857142857,2.020058183205792,87.92857142857144,324,-0.1,-68.32247484438722,-0.75,0.10000000000000009,0.0,0.8,0,0.3142857142857143,-0.48058902275769744,-30.854713641085027,0.09999999999999998,-0.12844144179325967,-0.08817229890528311,-1.0,-0.7,-0.4,-0.42105263157894735,-12,-0.2142857142857143,0
Mark Bocek,Jim Miller,0,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,28.421629021218344,4.0,4.333333333333333,9.166666666666666,1.1666666666666667,1503.2129252616596,16.833333333333332,18.5,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.4684689952802929,241.0,112.0,0.25,1531.4573680396877,0.5,0.75,-0.16666666666666666,0.0,0,0.13333333333333341,-0.7837837837837838,1491.504139676592,0.8,0.36594202898550726,0.5487804878048781,0.0,0.75,0.3888888888888889,0.33333333333333337,6,0.6666666666666666,3,26.573579739904176,4.0,5.0,10.833333333333334,5.166666666666667,1563.4505217921194,29.0,15.333333333333334,1.8333333333333333,2.5,0.3333333333333333,0.0,311.83333333333337,84.0,0.4,1560.928800701946,0.5,0.6000000000000001,0.3333333333333333,0.2,0,-0.033333333333333326,-0.3913043478260869,1518.0074331857595,0.8,0.37339055793991416,0.6912751677852349,1.0,0.4,0.5357142857142857,0.6,6,0.8333333333333334,3,1.848049281314168,0.0,-0.666666666666667,-1.6666666666666679,-4.0,-60.23759653045977,-12.166666666666668,3.166666666666666,-0.5,-0.16666666666666652,0.0,0.4684689952802929,-70.83333333333337,28,-0.15000000000000002,-29.471432662258394,0.0,0.1499999999999999,-0.5,-0.2,0,0.16666666666666674,-0.39247943595769685,-26.503293509167406,0.0,-0.007448528954406897,-0.1424946799803568,-1.0,0.35,-0.1468253968253968,-0.2666666666666666,0,-0.16666666666666674,0
Fabricio Camoes,Kurt Pellegrino,0,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,31.2580424366872,2.5,4.5,0.5,0.0,1472.060487772457,11.0,14.0,1.0,2.5,1.0,0.0,-175.5,126.0,0.0,1516.0,0.16666666666666666,1.0,0.0,0.0,1,0.0,0.0,1486.0302438862286,0.5,0.30985915492957744,0.5254237288135593,0.0,1.0,1.0,0.33333333333333337,2,0.5,0,30.888432580424368,3.1,1.8,10.2,1.0,1545.9023238417537,20.2,14.0,0.5,1.9,0.8,0.09749525842931651,199.1,231.0,0.42857142857142855,1562.6968132388452,0.8333333333333334,0.5714285714285714,0.1,0.14285714285714285,0,0.10000000000000009,0.5,1524.3194190627316,0.8,0.45701357466063347,0.6276595744680851,0.0,0.42857142857142855,0.5588235294117647,0.6799999999999999,10,0.7,3,0.3696098562628336,-0.6000000000000001,2.7,-9.7,-1.0,-73.84183606929673,-9.2,0.0,0.5,0.6000000000000001,0.19999999999999996,-0.09749525842931651,-374.6,-105,-0.42857142857142855,-46.69681323884515,-0.6666666666666667,0.4285714285714286,-0.1,-0.14285714285714285,1,-0.10000000000000009,-0.5,-38.28917517650302,-0.30000000000000004,-0.14715441973105603,-0.10223584565452581,0.0,0.5714285714285714,0.4411764705882353,-0.34666666666666657,-8,-0.19999999999999996,-3
Rodney Wallace,Jared Hamman,0,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,28.344969199178646,6.0,5.0,4.0,0.0,1553.6916177526361,15.0,36.0,2.0,7.0,0.0,0.0,79.0,112.0,0.0,1486.453093418047,0.3333333333333333,0.0,0.0,0.0,1,0.0,0.0,1553.6916177526361,0.0,0.42857142857142855,0.4626865671641791,0.5,0.0,0.4666666666666667,1.0,1,0.0,0,28.05475701574264,4.0,1.0,5.5,1.5,1500.0,10.5,6.0,0.0,2.0,0.0,2.162162162162162,-2.5,133.0,0.0,1499.9661669788793,0.6666666666666666,1.0,-0.5,1.0,1,0.0,0.0,1508.0,0.5,0.5526315789473685,0.6756756756756757,0.0,0.0,1.0,0.0,2,0.5,0,0.2902121834360045,2.0,4.0,-1.5,-1.5,53.69161775263615,4.5,30.0,2.0,5.0,0.0,-2.162162162162162,81.5,-21,0.0,-13.513073560832254,-0.3333333333333333,-1.0,0.5,-1.0,0,0.0,0.0,45.69161775263615,-0.5,-0.12406015037593993,-0.21298910851149655,0.5,0.0,-0.5333333333333333,1.0,-1,-0.5,0
Ben Saunders,Jon Fitch,0,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,26.954140999315538,10.4,14.4,3.2,2.2,1611.9755513697348,28.0,8.4,1.2,0.2,0.4,0.9167802811347179,-21.799999999999983,126.0,0.25,1550.5278121765698,0.2777777777777778,0.75,0.2,0.5,0,0.0,-0.2857142857142857,1536.3299654631296,0.8,0.6862745098039216,0.676923076923077,0.0,0.25,0.25,0.9090909090909091,5,0.8,1,32.0848733744011,7.0,6.6923076923076925,13.307692307692308,4.846153846153846,1683.356408974357,32.84615384615385,25.692307692307693,0.8461538461538461,3.076923076923077,1.2307692307692308,0.31436466497890503,254.6153846153846,105.0,0.6666666666666666,1649.8144364290542,0.7222222222222222,0.3333333333333333,0.0,0.08333333333333333,0,-0.12307692307692308,-0.14371257485029942,1559.3931067828091,0.8,0.45717344753747324,0.5348189415041782,0.0,0.25,0.49382716049382713,0.5897435897435898,13,0.9230769230769231,3,-5.130732375085561,3.4000000000000004,7.707692307692308,-10.107692307692307,-2.6461538461538456,-71.38085760462218,-4.846153846153847,-17.292307692307695,0.3538461538461538,-2.876923076923077,-0.8307692307692308,0.6024156161558128,-276.4153846153846,21,-0.41666666666666663,-99.28662425248444,-0.4444444444444444,0.4166666666666667,0.2,0.4166666666666667,0,0.12307692307692308,-0.14200171086398627,-23.063141319679517,0.0,0.22910106226644833,0.14210413541889877,0.0,0.0,-0.24382716049382713,0.3193473193473193,-8,-0.12307692307692308,-2
Frank Mir,Shane Carwin,0,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,30.84188911704312,3.1333333333333333,2.533333333333333,3.933333333333333,1.7333333333333334,1540.2945963053505,10.333333333333334,15.0,1.2666666666666666,0.8,0.3333333333333333,0.8660927246981197,4.466666666666669,105.0,0.09090909090909091,1618.8720999373813,0.7894736842105263,0.8181818181818181,0.3333333333333333,0.18181818181818182,0,0.06666666666666676,0.2666666666666666,1570.3129121820807,0.8,0.5065359477124183,0.3626062322946175,1.0,0.6363636363636364,0.48,0.16666666666666663,15,0.7333333333333333,1,35.22518822724162,0.5,0.5,5.75,0.0,1500.0,7.5,3.25,0.0,0.5,0.25,0.0,8.75,385.0,0.0,1563.0683473919378,0.21052631578947367,1.0,0.5,1.0,0,0.0,0.1282051282051282,1518.5693867686218,1.0,0.5,0.5666666666666667,0.0,0.0,0.5,0.0,4,1.0,4,-4.383299110198497,2.6333333333333333,2.033333333333333,-1.8166666666666669,1.7333333333333334,40.294596305350524,2.833333333333334,11.75,1.2666666666666666,0.30000000000000004,0.08333333333333331,0.8660927246981197,-4.283333333333331,-280,0.09090909090909091,55.80375254544356,0.5789473684210527,-0.18181818181818188,-0.16666666666666669,-0.8181818181818181,0,0.06666666666666676,0.1384615384615384,51.74352541345888,-0.19999999999999996,0.006535947712418277,-0.20406043437204913,1.0,0.6363636363636364,-0.020000000000000018,0.16666666666666663,11,-0.2666666666666667,-3
Georges St-Pierre,Dan Hardy,1,UFC 111: St-Pierre vs Hardy,2010-03-27,2010,28.854209445585216,7.0,3.380952380952381,17.857142857142858,5.0,1560.0360174947996,38.23809523809524,10.857142857142858,0.9047619047619048,3.0,0.3333333333333333,0.2924986817025346,260.23809523809524,259.0,0.3157894736842105,1721.388765048664,0.84,0.6842105263157894,0.2857142857142857,0.42105263157894735,0,0.09523809523809523,1.5482456140350878,1614.871959786306,1.0,0.5835755813953488,0.6918918918918919,0.0,0.2631578947368421,0.7875,0.8541666666666666,21,0.9047619047619048,6,27.860369609856264,10.25,12.5,2.75,10.5,1500.0,36.25,28.75,0.0,0.5,1.25,0.0,9.5,133.0,0.75,1573.0417696137474,0.16,0.25,0.5,0.25,0,0.0,-0.31594202898550716,1576.9548784629826,1.0,0.3908355795148248,0.5454545454545454,0.0,0.0,0.4,0.6153846153846154,4,1.0,4,0.9938398357289522,-3.25,-9.119047619047619,15.107142857142858,-5.5,60.03601749479958,1.9880952380952408,-17.892857142857142,0.9047619047619048,2.5,-0.9166666666666667,0.2924986817025346,250.73809523809524,126,-0.4342105263157895,148.3469954349166,0.6799999999999999,0.4342105263157894,-0.2142857142857143,0.17105263157894735,0,0.09523809523809523,1.8641876430205948,37.91708132332337,0.0,0.19274000188052404,0.14643734643734652,0.0,0.2631578947368421,0.38749999999999996,0.2387820512820512,17,-0.09523809523809523,2
Stefan Struve,Roy Nelson,0,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,22.11362080766598,3.25,3.25,2.25,6.5,1521.024538032088,17.5,18.25,3.0,0.5,0.25,1.2774094849566549,12.5,109.0,0.3333333333333333,1523.5075577847963,0.5714285714285714,0.6666666666666666,-0.75,0.0,0,0.0,0.11415525114155245,1522.79046679466,0.75,0.5072463768115942,0.6157894736842106,0.0,0.6666666666666666,0.6666666666666666,0.0,4,0.75,3,33.776865160848736,1.6666666666666667,4.0,1.3333333333333333,2.0,1579.0098169182324,18.333333333333332,31.333333333333332,0.3333333333333333,0.6666666666666666,0.0,1.3216715257531584,27.666666666666668,116.0,0.0,1492.7839648817178,0.42857142857142855,1.0,0.0,1.0,0,0.0,0.0,1552.673211278822,0.3333333333333333,0.2956989247311828,0.6083333333333334,0.0,0.0,0.2,1.0,3,0.3333333333333333,1,-11.663244353182755,1.5833333333333333,-0.75,0.9166666666666667,4.5,-57.98527888614444,-0.8333333333333321,-13.083333333333332,2.6666666666666665,-0.16666666666666663,0.25,-0.04426204079650353,-15.166666666666668,-7,0.3333333333333333,30.723592903078497,0.14285714285714285,-0.33333333333333337,-0.75,-1.0,0,0.0,0.11415525114155245,-29.882744484162004,0.4166666666666667,0.21154745208041142,0.007456140350877161,0.0,0.6666666666666666,0.4666666666666666,-1.0,1,0.4166666666666667,2
Caol Uno,Gleison Tibau,0,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,34.89664613278576,4.0,6.636363636363637,9.909090909090908,11.545454545454545,1540.984744690549,28.181818181818183,24.818181818181817,0.2727272727272727,1.8181818181818181,2.0,0.5725024884632545,115.54545454545453,130.0,0.5,1498.7416971585812,0.5238095238095238,0.5,-0.18181818181818182,0.25,3,-0.16363636363636364,0.18192918192918195,1551.436275453519,0.2,0.5506216696269982,0.49256505576208176,1.0,0.25,0.3125,0.42105263157894735,11,0.36363636363636365,0,26.480492813141684,1.2,1.5,6.0,0.8,1534.0506147213914,13.0,18.7,1.0,4.7,0.3,0.22727275075526093,306.4,158.0,0.6666666666666666,1533.668994102558,0.47619047619047616,0.3333333333333333,-0.1,0.0,0,0.0,0.06951871657754016,1519.4404619533557,0.6,0.2968036529680365,0.6063157894736841,1.0,0.3333333333333333,0.618421052631579,0.7692307692307692,10,0.6,1,8.416153319644078,2.8,5.136363636363637,3.9090909090909083,10.745454545454544,6.934129969157539,15.181818181818183,6.118181818181817,-0.7272727272727273,-2.881818181818182,1.7,0.34522973770799353,-190.85454545454544,-28,-0.16666666666666663,-34.92729694397667,0.04761904761904767,0.16666666666666669,-0.08181818181818182,0.25,3,-0.16363636363636364,0.11241046535164179,31.995813500163422,-0.39999999999999997,0.2538180166589617,-0.11375073371160238,0.0,-0.08333333333333331,-0.305921052631579,-0.3481781376518218,1,-0.23636363636363633,-1
Takanori Gomi,Kenny Florian,0,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,31.520876112251884,7.0625,4.3125,7.3125,1.5,1569.734225311273,26.5,19.25,0.6875,1.0,0.625,0.0,0.0,1131.0,0.23076923076923078,1646.2688596259661,0.5333333333333333,0.7692307692307692,0.5,0.5384615384615384,1,-0.21250000000000002,0.5584415584415585,1545.8013484888918,0.6,0.4421272158498436,0.6355029585798817,1.0,0.23076923076923078,0.7272727272727273,0.6774193548387097,16,0.8125,0,33.84531143052703,4.785714285714286,4.0,9.428571428571429,2.357142857142857,1569.847606363024,22.071428571428573,16.714285714285715,1.0,1.5714285714285714,1.0714285714285714,0.07134042233927887,-13.571428571428555,109.0,0.09090909090909091,1617.0990956880025,0.4666666666666667,0.9090909090909091,0.07142857142857142,0.2727272727272727,0,0.014285714285714346,0.5156695156695155,1572.1187984771805,0.8,0.47465437788018433,0.5958549222797928,1.0,0.6363636363636364,0.4074074074074074,0.6666666666666667,14,0.7857142857142857,1,-2.3244353182751496,2.2767857142857144,0.3125,-2.116071428571429,-0.8571428571428572,-0.11338105175104829,4.428571428571427,2.5357142857142847,-0.3125,-0.5714285714285714,-0.4464285714285714,-0.07134042233927887,13.571428571428555,1022,0.13986013986013987,29.16976393796358,0.06666666666666665,-0.1398601398601399,0.4285714285714286,0.26573426573426573,1,-0.22678571428571437,0.04277204277204305,-26.317449988288672,-0.20000000000000007,-0.03252716203034073,0.03964803630008895,0.0,-0.40559440559440557,0.3198653198653199,0.010752688172043001,2,0.0267857142857143,-1
Lucio Linhares,Yushin Okami,0,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,36.309377138945926,0.0,0.0,8.0,0.0,1596.0029375649863,8.0,6.0,2.0,2.0,1.0,0.0,-134.0,109.0,0.0,1488.3119121768166,0.07692307692307693,0.0,0.0,0.0,1,0.0,0.0,1596.0029375649863,0.0,0.2962962962962963,0.5714285714285714,0.0,0.0,1.0,0.5,1,0.0,0,28.692676249144423,3.8333333333333335,4.75,10.583333333333334,2.1666666666666665,1571.9232729945543,27.166666666666668,26.75,0.6666666666666666,1.75,0.6666666666666666,0.0,137.58333333333331,158.0,0.5555555555555556,1593.6252132018462,0.9230769230769231,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,-0.15000000000000002,0.44548286604361365,1569.2200864091412,0.6,0.37995337995337997,0.6592356687898089,1.0,0.0,0.5833333333333334,0.84,12,0.75,0,7.616700889801503,-3.8333333333333335,-4.75,-2.583333333333334,-2.1666666666666665,24.079664570431987,-19.166666666666668,-20.75,1.3333333333333335,0.25,0.33333333333333337,0.0,-271.5833333333333,-49,-0.5555555555555556,-105.31330102502966,-0.8461538461538463,-0.3333333333333333,-0.16666666666666666,-0.3333333333333333,0,0.15000000000000002,-0.44548286604361365,26.782851155845037,-0.6,-0.08365708365708369,-0.08780709736123748,-1.0,0.0,0.41666666666666663,-0.33999999999999997,-11,-0.75,0
Nik Lentz,Rob Emerson,1,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,25.6290212183436,21.0,11.0,10.0,12.5,1545.838144457986,69.0,42.0,2.5,4.0,2.5,0.0,-67.5,79.0,1.0,1516.0,0.25,0.0,0.0,0.0,1,0.0,0.0,1522.919072228993,0.5,0.40350877192982454,0.671875,0.0,0.0,0.4444444444444444,0.6153846153846154,2,0.5,0,28.66803559206023,3.1666666666666665,2.6666666666666665,3.0,9.0,1516.1176802284997,26.833333333333332,27.333333333333332,0.16666666666666666,1.6666666666666667,1.5,0.12571385824411963,-22.16666666666667,53.0,0.6666666666666666,1495.1275768761818,0.75,0.3333333333333333,0.0,0.3333333333333333,0,0.09999999999999998,0.060975609756097615,1491.627937943534,0.6,0.30492424242424243,0.6726546906187625,0.0,0.0,0.5555555555555556,0.625,6,0.5,1,-3.0390143737166326,17.833333333333332,8.333333333333334,7.0,3.5,29.720464229486197,42.16666666666667,14.666666666666668,2.3333333333333335,2.333333333333333,1.0,-0.12571385824411963,-45.33333333333333,26,0.33333333333333337,20.87242312381818,-0.5,-0.3333333333333333,0.0,-0.3333333333333333,1,-0.09999999999999998,-0.060975609756097615,31.29113428545884,-0.09999999999999998,0.09858452950558211,-0.0007796906187624852,0.0,0.0,-0.11111111111111116,-0.009615384615384581,-4,0.0,-1
Nate Quarry,Jorge Rivera,0,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,38.03422313483915,5.333333333333333,3.888888888888889,4.444444444444445,8.11111111111111,1596.4282722020794,31.0,15.444444444444445,0.0,0.1111111111111111,0.4444444444444444,0.7302086103551646,26.55555555555555,196.0,0.2857142857142857,1576.60120783713,0.42857142857142855,0.7142857142857143,0.2222222222222222,0.7142857142857143,0,0.022222222222222254,-0.07194244604316546,1517.6180619738166,0.8,0.4665551839464883,0.6789838337182448,0.0,0.0,0.5,0.6,9,0.7777777777777778,2,38.08624229979466,6.75,13.333333333333334,6.833333333333333,3.6666666666666665,1549.2520027842304,27.166666666666668,18.25,0.08333333333333333,0.5,0.75,0.8600678833208661,37.08333333333334,158.0,0.5,1517.0428966683362,0.5714285714285714,0.5,0.08333333333333337,0.5,0,0.09999999999999998,0.13242009132420107,1514.9154349825476,0.6,0.5424292845257903,0.4859154929577465,0.0,0.0,0.5,0.6666666666666667,12,0.5,2,-0.05201916495551018,-1.416666666666667,-9.444444444444445,-2.3888888888888884,4.444444444444445,47.17626941784897,3.833333333333332,-2.8055555555555554,-0.08333333333333333,-0.3888888888888889,-0.3055555555555556,-0.12985927296570154,-10.527777777777793,38,-0.2142857142857143,59.55831116879381,-0.14285714285714285,0.2142857142857143,0.13888888888888884,0.2142857142857143,0,-0.07777777777777772,-0.20436253736736654,2.7026269912689713,0.20000000000000007,-0.075874100579302,0.19306834076049828,0.0,0.0,0.0,-0.06666666666666676,-3,0.2777777777777778,0
Dennis Siver,Ross Pearson,0,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,31.211498973305954,1.5714285714285714,1.8571428571428572,3.0,4.714285714285714,1504.3182402549144,20.0,15.857142857142858,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7931653145707835,-60.14285714285715,137.0,0.0,1519.628384937166,0.7777777777777778,1.0,0.14285714285714285,0.75,0,0.02857142857142858,0.3663663663663663,1506.7005325614111,0.6,0.28688524590163933,0.6509433962264151,0.0,0.25,0.25,0.375,7,0.5714285714285714,3,25.508555783709788,22.0,39.0,0.0,7.0,1500.0,66.5,30.5,0.0,0.0,0.0,0.0,-50.5,137.0,0.5,1531.4801811043205,0.2222222222222222,0.5,0.0,0.5,0,0.0,0.0,1502.3541510660698,1.0,0.5298804780876494,0.6163522012578616,0.0,0.0,0.0,1.0,2,1.0,2,5.702943189596166,-20.428571428571427,-37.142857142857146,3.0,-2.2857142857142856,4.318240254914372,-46.5,-14.642857142857142,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7931653145707835,-9.642857142857153,0,-0.5,-11.851796167154589,0.5555555555555556,0.5,0.14285714285714285,0.25,0,0.02857142857142858,0.3663663663663663,4.3463814953413475,-0.4,-0.24299523218601005,0.03459119496855345,0.0,0.25,0.25,-0.625,5,-0.4285714285714286,1
Andre Winner,Rafaello Oliveira,1,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,28.38877481177276,8.5,21.0,1.0,7.0,1500.0,30.0,42.5,0.0,0.0,0.0,0.0,69.0,137.0,0.0,1500.7729440722014,0.5,1.0,1.0,1.0,0,0.0,0.0,1500.3986711994964,0.5,0.5263157894736842,0.5114942528735632,0.0,0.0,0.0,1.0,2,0.5,1,28.175222450376456,1.5,3.5,11.0,2.5,1500.0,25.0,34.0,2.0,5.0,2.5,0.0,401.0,88.0,1.0,1500.736306793522,0.5,0.0,0.0,0.0,0,0.0,0.0,1500.0,0.5,0.3225806451612903,0.5903614457831325,0.0,0.0,0.7142857142857143,0.16666666666666663,2,0.5,1,0.21355236139630307,7.0,17.5,-10.0,4.5,0.0,5.0,8.5,-2.0,-5.0,-2.5,0.0,-332.0,49,-1.0,0.036637278679336305,0.0,1.0,1.0,1.0,0,0.0,0.0,0.398671199496448,0.0,0.20373514431239387,-0.07886719290956934,0.0,0.0,-0.7142857142857143,0.8333333333333334,0,0.0,0
Jacob Volkmann,Ronys Torres,1,UFC Fight Night: Florian vs Gomi,2010-03-31,2010,29.56605065023956,1.5,4.0,4.0,1.5,1538.7356914063098,14.5,24.0,0.5,0.5,1.0,1.4594594594594594,-48.0,88.0,0.0,1472.2116342998227,0.6666666666666666,0.0,-1.5,0.0,2,0.0,0.0,1538.7356914063098,0.0,0.3918918918918919,0.5675675675675675,1.0,0.0,0.25,0.5,2,0.0,0,34.63107460643395,0.0,1.0,0.0,0.0,1515.2985000673298,6.0,34.0,1.0,5.0,0.0,0.0,248.0,53.0,0.0,1484.704066990916,0.3333333333333333,0.0,0.0,0.0,1,0.0,0.0,1515.2985000673298,0.0,0.12244897959183673,0.5802469135802469,0.0,0.0,0.38461538461538464,0.0,1,0.0,0,-5.065023956194388,1.5,3.0,4.0,1.5,23.43719133898003,8.5,-10.0,-0.5,-4.5,1.0,1.4594594594594594,-296.0,35,0.0,-12.492432691093427,0.3333333333333333,0.0,-1.5,0.0,1,0.0,0.0,23.43719133898003,0.0,0.2694429123000551,-0.012679346012679393,1.0,0.0,-0.13461538461538464,0.5,1,0.0,0
Paul Kelly,Matt Veach,1,UFC 112: Invincible,2010-04-10,2010,25.574264202600958,6.8,7.6,18.2,3.2,1531.7312410473296,37.6,31.6,0.6,1.6,1.4,1.5430221055274773,220.20000000000002,147.0,1.0,1517.690528992033,0.7142857142857143,0.0,-0.6,0.0,1,0.0,-0.05063291139240511,1522.1618357613909,0.6,0.3462246777163904,0.6229116945107398,0.0,0.0,0.5714285714285714,0.46153846153846156,5,0.6,0,28.859685147159478,1.0,3.5,1.0,0.5,1566.685206579699,9.5,27.0,0.0,2.0,0.0,0.45945945945945943,32.5,126.0,0.0,1502.3994558708891,0.2857142857142857,1.0,0.0,1.0,1,0.0,0.0,1534.2719339147407,0.5,0.2676056338028169,0.5045871559633027,0.0,0.0,0.3333333333333333,1.0,2,0.5,0,-3.2854209445585205,5.8,4.1,17.2,2.7,-34.953965532369466,28.1,4.600000000000001,0.6,-0.3999999999999999,1.4,1.0835626460680179,187.70000000000002,21,1.0,15.291073121143882,0.4285714285714286,-1.0,-0.6,-1.0,0,0.0,-0.05063291139240511,-12.110098153349782,0.09999999999999998,0.07861904391357355,0.11832453854743707,0.0,0.0,0.23809523809523808,-0.5384615384615384,3,0.09999999999999998,0
Jon Madsen,Mostapha Al-Turk,1,UFC 112: Invincible,2010-04-10,2010,30.157426420260094,6.0,3.0,0.0,0.0,1500.0,26.0,17.0,0.0,0.0,0.0,0.0,-16.0,126.0,1.0,1516.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,1500.0,1.0,0.26,0.8930817610062893,0.0,0.0,0.0,1.0,1,1.0,1,36.73921971252567,0.5,1.5,0.0,4.0,1618.3563220894353,5.5,25.0,0.0,0.0,1.0,4.0,3.5,301.0,0.0,1478.60561399109,0.6666666666666666,0.0,-1.0,0.0,2,0.0,0.0,1618.3563220894353,0.0,0.3235294117647059,0.36708860759493667,0.0,0.0,0.0,0.0,2,0.0,0,-6.581793292265573,5.5,1.5,0.0,-4.0,-118.35632208943525,20.5,-8.0,0.0,0.0,-1.0,-4.0,-19.5,-175,1.0,37.39438600891003,-0.3333333333333333,0.0,1.0,0.0,-2,0.0,0.0,-118.35632208943525,1.0,-0.06352941176470589,0.5259931534113527,0.0,0.0,0.0,1.0,-1,1.0,1
Renzo Gracie,Matt Hughes,0,UFC 112: Invincible,2010-04-10,2010,43.082819986310746,6.1,6.6,2.4,4.7,1541.016193315176,18.7,13.4,1.2,1.0,1.7,0.24861290899475713,0.0,1155.0,0.5,1499.6026115055647,0.3225806451612903,0.25,0.0,0.0,0,0.0,0.6417910447761193,1543.164224650812,0.4,0.43896713615023475,0.6138328530259366,0.0,0.25,0.2222222222222222,0.4516129032258065,10,0.4,1,36.49007529089665,5.238095238095238,1.2857142857142858,15.761904761904763,0.8095238095238095,1591.9379222620005,21.047619047619047,9.952380952380953,0.7142857142857143,2.238095238095238,0.5238095238095238,1.1411105009332907,247.4285714285714,322.0,0.3125,1638.9827981045703,0.6774193548387096,0.6875,-0.2857142857142857,0.4375,0,-0.36190476190476184,0.741626794258373,1581.135396294473,0.4,0.576271186440678,0.5150812064965198,0.5,0.25,0.5164835164835165,0.2666666666666667,21,0.7619047619047619,1,6.592744695414098,0.8619047619047615,5.314285714285714,-13.361904761904762,3.890476190476191,-50.92172894682449,-2.347619047619048,3.447619047619048,0.48571428571428565,-1.2380952380952381,1.176190476190476,-0.8924975919385336,-247.4285714285714,833,0.1875,-139.38018659900558,-0.3548387096774193,-0.4375,0.2857142857142857,-0.4375,0,0.36190476190476184,-0.09983574948225371,-37.97117164366091,0.0,-0.13730405029044324,0.09875164652941681,-0.5,0.0,-0.2942612942612943,0.18494623655913978,-11,-0.36190476190476184,0
